date,daily_return,cumulative_return,portfolio_value,benchmark_daily_return,benchmark_cumulative_return,benchmark_source,benchmark_value
2025-12-31,0.008516624055994501,0.14265833245685733,114265.83324568573,0.00735383411369428,0.05716805709523132,official_nse_nifty50_index,105716.80570952313
2026-01-01,0.0038272605019115985,0.1470315835598497,114703.15835598497,0.0006486896087196659,0.05785383102853925,official_nse_nifty50_index,105785.38310285393
2026-01-02,0.0032917346800974056,0.1508073072026206,115080.73072026206,0.0069607653782239876,0.06521730335078435,official_nse_nifty50_index,106521.73033507844
2026-01-05,0.0036061916241332294,0.15495733887484597,115495.7338874846,-0.0029720588486642496,0.06205141483861043,official_nse_nifty50_index,106205.14148386104
2026-01-06,0.004911050307314115,0.160629392468862,116062.9392468862,-0.0027275878751861216,0.05915457627667231,official_nse_nifty50_index,105915.45762766723
2026-01-07,0.0013259392912596188,0.1621683165829273,116216.83165829274,-0.0014496518161711824,0.057619170921566765,official_nse_nifty50_index,105761.91709215667
2026-01-08,-0.007553898988624021,0.15338941451168076,115338.94145116807,-0.010095349215305638,0.046942136054311634,official_nse_nifty50_index,104694.21360543117
2026-01-09,-0.0027912023058431963,0.15017007131836047,115017.00713183606,-0.007479658459201954,0.039111366450077956,official_nse_nifty50_index,103911.13664500779
2026-01-12,0.006386787336260968,0.15751596296440318,115751.59629644032,0.004164184509000135,0.04343841790537528,official_nse_nifty50_index,104343.84179053752
2026-01-13,0.0007475689988952795,0.1583812860140419,115838.12860140418,-0.002246973177848277,0.0410938397676055,official_nse_nifty50_index,104109.38397676055
2026-01-14,0.0015684860928141392,0.16019819095133125,116019.81909513312,-0.0025920729977498835,0.03839524853742016,official_nse_nifty50_index,103839.52485374201
2026-01-16,-0.001294975873991912,0.15869576228500004,115869.57622850001,0.0011201764229162858,0.039558434412500176,official_nse_nifty50_index,103955.84344125002
2026-01-19,-0.001457598879537775,0.15700684864016834,115700.68486401683,-0.004236339895735797,0.035154511542849765,official_nse_nifty50_index,103515.45115428498
2026-01-20,-0.011441211946625111,0.1437692880611794,114376.92880611794,-0.013796877137441155,0.02087261192882517,official_nse_nifty50_index,102087.26119288252
2026-01-21,0.0002480285771742731,0.14405297553031282,114405.29755303128,-0.0029723570791637677,0.01783821399383423,official_nse_nifty50_index,101783.82139938342
2026-01-22,0.004422118127171671,0.14911211293185023,114911.21129318501,0.005262844082281726,0.02319493781507198,official_nse_nifty50_index,102319.4937815072
2026-01-23,-0.003085536870048887,0.14556648513957926,114556.64851395792,-0.0095393813340503,0.013434291124184039,official_nse_nifty50_index,101343.42911241841
2026-01-27,0.007522212270067848,0.15418367941027444,115418.36794102745,0.005060152942374163,0.018562423634318925,official_nse_nifty50_index,101856.2423634319
2026-01-28,0.0007209223798518931,0.15501575625522124,115501.57562552212,0.006647362107454091,0.02533317689326231,official_nse_nifty50_index,102533.31768932623
2026-01-29,0.0015820661897419015,0.15684306763181177,115684.30676318117,0.003004804135305017,0.02841410226325669,official_nse_nifty50_index,102841.41022632566
2026-01-30,-0.0035252481526161085,0.152764908744776,115276.49087447759,-0.00386523413680373,0.024439040968418313,official_nse_nifty50_index,102443.90409684183
2026-02-01,-0.015384222596518487,0.1350305167871908,113503.05167871909,-0.01955715986753892,0.004403922869650634,official_nse_nifty50_index,100440.39228696507
2026-02-02,0.0031631524501825755,0.13862079134739824,113862.07913473982,0.0105919530159575,0.015042522029729444,official_nse_nifty50_index,101504.25220297294
2026-02-03,0.014356561193660496,0.15496747041475123,115496.74704147512,0.02547591715693298,0.04090166123172323,official_nse_nifty50_index,104090.16612317233
2026-02-04,0.004441353308576012,0.16009708901077557,116009.70890107755,0.001883195251782599,0.04286188229772736,official_nse_nifty50_index,104286.18822977274
2026-02-05,-0.0014342216142973986,0.1584332526910328,115843.32526910328,-0.00516759776536313,0.03747279156518313,official_nse_nifty50_index,103747.27915651831
2026-02-06,-0.0004969638778833218,0.15785755320950634,115785.75532095064,0.0019849626405852305,0.03953213629706376,official_nse_nifty50_index,103953.21362970637
2026-02-09,0.014997156251728077,0.17522212385223312,117522.2123852233,0.0067565200807979675,0.04655575605058959,official_nse_nifty50_index,104655.57560505896
2026-02-10,0.002160100552295936,0.17776072181103686,117776.07218110368,0.002623002787302875,0.049300874715778154,official_nse_nifty50_index,104930.08747157782
