strategy,rebalance_block,start_date,end_date,holding_calendar_days,priced_holding_calendar_days,symbol,score,weight,portfolio_value_at_rebalance,target_allocation_value,allocation_value,entry_close,end_close,previous_quantity,quantity,quantity_change,period_return
optimized_average,10,2026-03-12,2026-04-10,31,30,BAJAJ-AUTO,63.015,0.18508766453714048,103304.90695048278,19120.46396269147,18324.0,9162.0,9813.5,2,2,0,0.07110892818161973
optimized_average,10,2026-03-12,2026-04-10,31,30,TITAN,61.335,0.047584419512898886,103304.90695048278,4915.704030072757,4129.6,4129.6,4505.0,4,1,-3,0.09090468810538543
optimized_average,10,2026-03-12,2026-04-10,31,30,M&M,64.625,0.04732791594996063,103304.90695048278,4889.205953370953,3031.2,3031.2,3259.8,0,1,1,0.07541567695962015
optimized_average,10,2026-03-12,2026-04-10,31,30,ULTRACEMCO,60.75,0.030000000000000082,103304.90695048278,3099.147208514492,0.0,11089.0,11589.0,0,0,0,0.045089728559834175
optimized_average,10,2026-03-12,2026-04-10,31,30,EICHERMOT,61.44,0.03000000000000003,103304.90695048278,3099.1472085144865,0.0,6975.5,7424.0,2,0,-2,0.06429646620313956
optimized_average,10,2026-03-12,2026-04-10,31,30,NTPC,60.54,0.030000000000000027,103304.90695048278,3099.147208514486,2733.85,390.55,380.15,0,7,7,-0.02662911278965574
optimized_average,10,2026-03-12,2026-04-10,31,30,HINDUNILVR,61.364999999999995,0.030000000000000006,103304.90695048278,3099.1472085144837,2136.9,2136.9,2155.3,0,1,1,0.00861060414619308
optimized_average,11,2026-04-13,2026-05-13,31,31,APOLLOHOSP,63.35,0.19999999999999996,104538.48083362769,20907.696166725535,15033.0,7516.5,8004.5,0,2,2,0.06492383423135761
optimized_average,11,2026-04-13,2026-05-13,31,31,EICHERMOT,65.51,0.19999999999999993,104538.48083362769,20907.69616672553,14100.0,7050.0,6971.5,0,2,2,-0.011134751773049678
optimized_average,11,2026-04-13,2026-05-13,31,31,BAJAJ-AUTO,67.57,0.19999999999999976,104538.48083362769,20907.696166725513,19632.0,9816.0,10262.0,2,2,0,0.04543602281988579
optimized_average,11,2026-04-13,2026-05-13,31,31,ULTRACEMCO,63.91,0.13047356831402698,104538.48083362769,13639.508620490922,11502.0,11502.0,11573.0,0,1,1,0.006172839506172867
optimized_average,11,2026-04-13,2026-05-13,31,31,TATACONSUM,62.705,0.10681951248395696,104538.48083362769,11166.749558461588,10903.0,1090.3,1235.0,0,10,10,0.13271576630285242
optimized_average,11,2026-04-13,2026-05-13,31,31,M&M,64.14,0.042706919202015955,104538.48083362769,4464.516454463232,3220.2,3220.2,3111.8,1,1,0,-0.033662505434444934
optimized_average,11,2026-04-13,2026-05-13,31,31,MARUTI,62.31,0.030000000000000318,104538.48083362769,3136.154425008864,0.0,13076.0,13103.0,0,0,0,0.002064851636586207
optimized_average,11,2026-04-13,2026-05-13,31,31,JSWSTEEL,62.61,0.03000000000000009,104538.48083362769,3136.15442500884,2408.4,1204.2,1274.9,0,2,2,0.05871117754525823
optimized_average,11,2026-04-13,2026-05-13,31,31,SHRIRAMFIN,62.3,0.029999999999999992,104538.48083362769,3136.15442500883,3012.3,1004.1,920.55,0,3,3,-0.0832088437406634
optimized_average,11,2026-04-13,2026-05-13,31,31,BAJFINANCE,62.09,0.029999999999999992,104538.48083362769,3136.15442500883,2696.8500000000004,898.95,896.15,0,3,3,-0.003114744980254769
optimized_average,12,2026-05-14,2026-06-12,31,30,BAJAJ-AUTO,64.6,0.20000000000000004,107995.53936661551,21599.107873323108,20902.0,10451.0,10063.0,2,2,0,-0.03712563391063051
optimized_average,12,2026-05-14,2026-06-12,31,30,JSWSTEEL,63.275,0.20000000000000004,107995.53936661551,21599.107873323108,20750.4,1296.9,1297.6,2,16,14,0.0005397486313516442
optimized_average,12,2026-05-14,2026-06-12,31,30,APOLLOHOSP,62.075,0.20000000000000004,107995.53936661551,21599.107873323108,16238.0,8119.0,8498.0,2,2,0,0.04668062569281939
optimized_average,12,2026-05-14,2026-06-12,31,30,BHARTIARTL,63.325,0.2,107995.53936661551,21599.107873323104,20718.5,1883.5,1822.5,0,11,11,-0.03238651446774621
optimized_average,12,2026-05-14,2026-06-12,31,30,SUNPHARMA,61.25,0.04999999999999966,107995.53936661551,5399.77696833074,3726.4,1863.2,1807.7,0,2,2,-0.029787462430227563
optimized_average,12,2026-05-14,2026-06-12,31,30,ULTRACEMCO,63.0,0.030000000000000086,107995.53936661551,3239.8661809984746,0.0,11692.0,11117.0,1,0,-1,-0.049178925761204195
optimized_average,12,2026-05-14,2026-06-12,31,30,GRASIM,60.625,0.030000000000000075,107995.53936661551,3239.8661809984737,2938.7,2938.7,3105.5,0,1,1,0.05675979174464896
optimized_average,12,2026-05-14,2026-06-12,31,30,M&M,63.425,0.030000000000000002,107995.53936661551,3239.8661809984656,3173.9,3173.9,3042.9,1,1,0,-0.04127414222250225
optimized_average,12,2026-05-14,2026-06-12,31,30,BEL,61.85,0.030000000000000002,107995.53936661551,3239.8661809984656,3001.9500000000003,428.85,406.5,0,7,7,-0.05211612451906267
optimized_average,12,2026-05-14,2026-06-12,31,30,EICHERMOT,62.075,0.030000000000000002,107995.53936661551,3239.8661809984656,0.0,7034.0,7312.0,2,0,-2,0.03952232015922652
optimized_average,13,2026-06-15,2026-07-02,31,18,BEL,65.35,0.19999999999999973,107225.31378949582,21445.062757899137,21296.600000000002,409.55,415.05,7,52,45,0.013429373702844583
optimized_average,13,2026-06-15,2026-07-02,31,18,SUNPHARMA,64.425,0.19999999999999968,107225.31378949582,21445.06275789913,19866.0,1806.0,1871.0,2,11,9,0.035991140642303465
optimized_average,13,2026-06-15,2026-07-02,31,18,EICHERMOT,65.825,0.19999999999999923,107225.31378949582,21445.062757899082,15249.0,7624.5,7250.0,0,2,2,-0.04911797494917702
optimized_average,13,2026-06-15,2026-07-02,31,18,ULTRACEMCO,64.125,0.18461508852945832,107225.31378949582,19795.41079784672,11466.0,11466.0,11536.0,0,1,1,0.006105006105006083
optimized_average,13,2026-06-15,2026-07-02,31,18,JSWSTEEL,63.15,0.06538491147054315,107225.31378949582,7010.917649527394,6482.5,1296.5,1223.8,16,5,-11,-0.05607404550713457
optimized_average,13,2026-06-15,2026-07-02,31,18,M&M,62.3,0.03000000000000001,107225.31378949582,3216.7594136848757,3134.3,3134.3,3175.4,1,1,0,0.013112975784066672
optimized_average,13,2026-06-15,2026-07-02,31,18,APOLLOHOSP,62.05,0.029999999999999957,107225.31378949582,3216.75941368487,0.0,8468.5,8696.0,2,0,-2,0.026864261675621393
optimized_average,13,2026-06-15,2026-07-02,31,18,BAJAJ-AUTO,62.675,0.029999999999999957,107225.31378949582,3216.75941368487,0.0,9943.0,9857.0,2,0,-2,-0.008649301015789979
optimized_average,13,2026-06-15,2026-07-02,31,18,SHRIRAMFIN,62.95,0.029999999999999957,107225.31378949582,3216.75941368487,3001.95,1000.65,1066.7,0,3,3,0.06600709538799787
optimized_average,13,2026-06-15,2026-07-02,31,18,TRENT,62.1,0.029999999999999957,107225.31378949582,3216.75941368487,2901.1,2901.1,3317.8,0,1,1,0.143635172865465
