symbol,pulled_on,from_date,to_date,pulled_at,broadCastDate,filingDate,toDate,period,requested_period,format,xbrl,seqNumber,companyName,resultDescription,resultDetailedDataLink,source,sales,expenses,operating_profit,opm,other_income,interest,depreciation,profit_before_tax,tax,net_profit,eps_in_rs,raw_pdf,dividend_payout,revenue,financing_profit,financing_margin,gross_npa,net_npa
HCLTECH,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2020-03-31,2020-03-31,2020-03-31,Annual,Annual,screener,https://www.screener.in/company/HCLTECH/consolidated/,screener_HCLTECH_Annual_20200331,,screener annual financial table,https://www.screener.in/company/HCLTECH/consolidated/,screener,70676.0,53360.0,17316.0,24.0,589.0,505.0,3420.0,13980.0,21.0,11057.0,40.75,,25.0,,,,,
HCLTECH,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2021-03-31,2021-03-31,2021-03-31,Annual,Annual,screener,https://www.screener.in/company/HCLTECH/consolidated/,screener_HCLTECH_Annual_20210331,,screener annual financial table,https://www.screener.in/company/HCLTECH/consolidated/,screener,75379.0,55331.0,20048.0,27.0,927.0,511.0,4611.0,15853.0,30.0,11169.0,41.07,,24.0,,,,,
HCLTECH,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2022-03-31,2022-03-31,2022-03-31,Annual,Annual,screener,https://www.screener.in/company/HCLTECH/consolidated/,screener_HCLTECH_Annual_20220331,,screener annual financial table,https://www.screener.in/company/HCLTECH/consolidated/,screener,85651.0,65122.0,20529.0,24.0,1067.0,319.0,4326.0,16951.0,20.0,13523.0,49.74,,84.0,,,,,
HCLTECH,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2023-03-31,2023-03-31,2023-03-31,Annual,Annual,screener,https://www.screener.in/company/HCLTECH/consolidated/,screener_HCLTECH_Annual_20230331,,screener annual financial table,https://www.screener.in/company/HCLTECH/consolidated/,screener,101456.0,78828.0,22628.0,22.0,1358.0,353.0,4145.0,19488.0,24.0,14845.0,54.73,,88.0,,,,,
HCLTECH,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2024-03-31,2024-03-31,2024-03-31,Annual,Annual,screener,https://www.screener.in/company/HCLTECH/consolidated/,screener_HCLTECH_Annual_20240331,,screener annual financial table,https://www.screener.in/company/HCLTECH/consolidated/,screener,109913.0,85715.0,24198.0,22.0,1495.0,553.0,4173.0,20967.0,25.0,15710.0,57.86,,90.0,,,,,
HCLTECH,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2025-03-31,2025-03-31,2025-03-31,Annual,Annual,screener,https://www.screener.in/company/HCLTECH/consolidated/,screener_HCLTECH_Annual_20250331,,screener annual financial table,https://www.screener.in/company/HCLTECH/consolidated/,screener,117055.0,91551.0,25504.0,22.0,2485.0,644.0,4084.0,23261.0,25.0,17399.0,64.08,,94.0,,,,,
HCLTECH,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2026-03-31,2026-03-31,2026-03-31,Annual,Annual,screener,https://www.screener.in/company/HCLTECH/consolidated/,screener_HCLTECH_Annual_20260331,,screener annual financial table,https://www.screener.in/company/HCLTECH/consolidated/,screener,130144.0,103392.0,26752.0,21.0,574.0,869.0,4355.0,22102.0,25.0,16652.0,61.33,,88.0,,,,,
HCLTECH,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2023-03-31,2023-03-31,2023-03-31,Quarterly,Quarterly,screener,https://www.screener.in/company/HCLTECH/consolidated/,screener_HCLTECH_Quarterly_20230331,,screener quarterly financial table,https://www.screener.in/company/HCLTECH/consolidated/,screener,26606.0,20743.0,5863.0,22.0,453.0,94.0,1027.0,5195.0,23.0,3981.0,14.68,,,,,,,
HCLTECH,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2023-06-30,2023-06-30,2023-06-30,Quarterly,Quarterly,screener,https://www.screener.in/company/HCLTECH/consolidated/,screener_HCLTECH_Quarterly_20230630,,screener quarterly financial table,https://www.screener.in/company/HCLTECH/consolidated/,screener,26296.0,20931.0,5365.0,20.0,344.0,86.0,927.0,4696.0,25.0,3531.0,13.02,,,,,,,
HCLTECH,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2023-09-30,2023-09-30,2023-09-30,Quarterly,Quarterly,screener,https://www.screener.in/company/HCLTECH/consolidated/,screener_HCLTECH_Quarterly_20230930,,screener quarterly financial table,https://www.screener.in/company/HCLTECH/consolidated/,screener,26672.0,20743.0,5929.0,22.0,365.0,156.0,1010.0,5128.0,25.0,3833.0,14.12,,,,,,,
HCLTECH,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2023-12-31,2023-12-31,2023-12-31,Quarterly,Quarterly,screener,https://www.screener.in/company/HCLTECH/consolidated/,screener_HCLTECH_Quarterly_20231231,,screener quarterly financial table,https://www.screener.in/company/HCLTECH/consolidated/,screener,28446.0,21659.0,6787.0,24.0,370.0,140.0,1143.0,5874.0,26.0,4351.0,16.03,,,,,,,
HCLTECH,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2024-03-31,2024-03-31,2024-03-31,Quarterly,Quarterly,screener,https://www.screener.in/company/HCLTECH/consolidated/,screener_HCLTECH_Quarterly_20240331,,screener quarterly financial table,https://www.screener.in/company/HCLTECH/consolidated/,screener,28499.0,22382.0,6117.0,21.0,416.0,171.0,1093.0,5269.0,24.0,3995.0,14.69,,,,,,,
HCLTECH,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2024-06-30,2024-06-30,2024-06-30,Quarterly,Quarterly,screener,https://www.screener.in/company/HCLTECH/consolidated/,screener_HCLTECH_Quarterly_20240630,,screener quarterly financial table,https://www.screener.in/company/HCLTECH/consolidated/,screener,28057.0,22264.0,5793.0,21.0,1103.0,191.0,998.0,5707.0,25.0,4259.0,15.69,,,,,,,
HCLTECH,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2024-09-30,2024-09-30,2024-09-30,Quarterly,Quarterly,screener,https://www.screener.in/company/HCLTECH/consolidated/,screener_HCLTECH_Quarterly_20240930,,screener quarterly financial table,https://www.screener.in/company/HCLTECH/consolidated/,screener,28862.0,22493.0,6369.0,22.0,456.0,131.0,1007.0,5687.0,26.0,4237.0,15.61,,,,,,,
HCLTECH,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2024-12-31,2024-12-31,2024-12-31,Quarterly,Quarterly,screener,https://www.screener.in/company/HCLTECH/consolidated/,screener_HCLTECH_Quarterly_20241231,,screener quarterly financial table,https://www.screener.in/company/HCLTECH/consolidated/,screener,29890.0,23030.0,6860.0,23.0,477.0,166.0,1039.0,6132.0,25.0,4594.0,16.92,,,,,,,
HCLTECH,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2025-03-31,2025-03-31,2025-03-31,Quarterly,Quarterly,screener,https://www.screener.in/company/HCLTECH/consolidated/,screener_HCLTECH_Quarterly_20250331,,screener quarterly financial table,https://www.screener.in/company/HCLTECH/consolidated/,screener,30246.0,23764.0,6482.0,21.0,449.0,156.0,1040.0,5735.0,25.0,4309.0,15.87,,,,,,,
HCLTECH,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2025-06-30,2025-06-30,2025-06-30,Quarterly,Quarterly,screener,https://www.screener.in/company/HCLTECH/consolidated/,screener_HCLTECH_Quarterly_20250630,,screener quarterly financial table,https://www.screener.in/company/HCLTECH/consolidated/,screener,30349.0,24314.0,6035.0,20.0,456.0,209.0,1093.0,5189.0,26.0,3844.0,14.16,,,,,,,
HCLTECH,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2025-09-30,2025-09-30,2025-09-30,Quarterly,Quarterly,screener,https://www.screener.in/company/HCLTECH/consolidated/,screener_HCLTECH_Quarterly_20250930,,screener quarterly financial table,https://www.screener.in/company/HCLTECH/consolidated/,screener,31942.0,25397.0,6545.0,20.0,415.0,215.0,1043.0,5702.0,26.0,4236.0,15.61,,,,,,,
HCLTECH,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2025-12-31,2025-12-31,2025-12-31,Quarterly,Quarterly,screener,https://www.screener.in/company/HCLTECH/consolidated/,screener_HCLTECH_Quarterly_20251231,,screener quarterly financial table,https://www.screener.in/company/HCLTECH/consolidated/,screener,33872.0,26460.0,7412.0,22.0,-571.0,205.0,1127.0,5509.0,26.0,4082.0,15.02,,,,,,,
HCLTECH,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2026-03-31,2026-03-31,2026-03-31,Quarterly,Quarterly,screener,https://www.screener.in/company/HCLTECH/consolidated/,screener_HCLTECH_Quarterly_20260331,,screener quarterly financial table,https://www.screener.in/company/HCLTECH/consolidated/,screener,33981.0,27269.0,6712.0,20.0,322.0,240.0,1092.0,5702.0,21.0,4490.0,16.54,,,,,,,
HDFCBANK,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2015-03-31,2015-03-31,2015-03-31,Annual,Annual,screener,https://www.screener.in/company/HDFCBANK/consolidated/,screener_HDFCBANK_Annual_20150331,,screener annual financial table,https://www.screener.in/company/HDFCBANK/consolidated/,screener,,16164.0,,,9546.0,27288.0,680.0,16079.0,33.0,10703.0,10.66,,19.0,50666.0,7214.0,14.0,,
HDFCBANK,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2016-03-31,2016-03-31,2016-03-31,Annual,Annual,screener,https://www.screener.in/company/HDFCBANK/consolidated/,screener_HDFCBANK_Annual_20160331,,screener annual financial table,https://www.screener.in/company/HDFCBANK/consolidated/,screener,,20055.0,,,11212.0,34070.0,738.0,19511.0,34.0,12821.0,12.66,,19.0,63162.0,9037.0,14.0,,
HDFCBANK,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2017-03-31,2017-03-31,2017-03-31,Annual,Annual,screener,https://www.screener.in/company/HDFCBANK/consolidated/,screener_HDFCBANK_Annual_20170331,,screener annual financial table,https://www.screener.in/company/HDFCBANK/consolidated/,screener,,23856.0,,,12905.0,38042.0,886.0,23393.0,35.0,15317.0,14.91,,18.0,73271.0,11374.0,16.0,,
HDFCBANK,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2018-03-31,2018-03-31,2018-03-31,Annual,Annual,screener,https://www.screener.in/company/HDFCBANK/consolidated/,screener_HDFCBANK_Annual_20180331,,screener annual financial table,https://www.screener.in/company/HDFCBANK/consolidated/,screener,,29532.0,,,16057.0,42381.0,967.0,28464.0,35.0,18561.0,17.83,,18.0,85288.0,13374.0,16.0,,
HDFCBANK,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2019-03-31,2019-03-31,2019-03-31,Annual,Annual,screener,https://www.screener.in/company/HDFCBANK/consolidated/,screener_HDFCBANK_Annual_20190331,,screener annual financial table,https://www.screener.in/company/HDFCBANK/consolidated/,screener,,34856.0,,,18947.0,53713.0,1221.0,34318.0,35.0,22446.0,20.5,,18.0,105161.0,16592.0,16.0,,
HDFCBANK,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2020-03-31,2020-03-31,2020-03-31,Annual,Annual,screener,https://www.screener.in/company/HDFCBANK/consolidated/,screener_HDFCBANK_Annual_20200331,,screener annual financial table,https://www.screener.in/company/HDFCBANK/consolidated/,screener,,45459.0,,,24879.0,62137.0,1277.0,38195.0,29.0,27296.0,24.85,,5.0,122189.0,14593.0,12.0,,
HDFCBANK,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2021-03-31,2021-03-31,2021-03-31,Annual,Annual,screener,https://www.screener.in/company/HDFCBANK/consolidated/,screener_HDFCBANK_Annual_20210331,,screener annual financial table,https://www.screener.in/company/HDFCBANK/consolidated/,screener,,52457.0,,,27333.0,59248.0,1385.0,42796.0,26.0,31857.0,28.87,,11.0,128552.0,16848.0,13.0,,
HDFCBANK,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2022-03-31,2022-03-31,2022-03-31,Annual,Annual,screener,https://www.screener.in/company/HDFCBANK/consolidated/,screener_HDFCBANK_Annual_20220331,,screener annual financial table,https://www.screener.in/company/HDFCBANK/consolidated/,screener,,56557.0,,,31759.0,58584.0,1681.0,50873.0,25.0,38151.0,34.31,,23.0,135936.0,20795.0,15.0,,
HDFCBANK,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2023-03-31,2023-03-31,2023-03-31,Annual,Annual,screener,https://www.screener.in/company/HDFCBANK/consolidated/,screener_HDFCBANK_Annual_20230331,,screener annual financial table,https://www.screener.in/company/HDFCBANK/consolidated/,screener,,63042.0,,,33912.0,77780.0,2345.0,61498.0,25.0,46149.0,41.22,,23.0,170754.0,29932.0,18.0,,
HDFCBANK,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2024-03-31,2024-03-31,2024-03-31,Annual,Annual,screener,https://www.screener.in/company/HDFCBANK/consolidated/,screener_HDFCBANK_Annual_20240331,,screener annual financial table,https://www.screener.in/company/HDFCBANK/consolidated/,screener,,174196.0,,,124346.0,154139.0,3092.0,76569.0,15.0,65446.0,42.16,,23.0,283649.0,-44685.0,-16.0,,
HDFCBANK,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2025-03-31,2025-03-31,2025-03-31,Annual,Annual,screener,https://www.screener.in/company/HDFCBANK/consolidated/,screener_HDFCBANK_Annual_20250331,,screener annual financial table,https://www.screener.in/company/HDFCBANK/consolidated/,screener,,186974.0,,,134548.0,183894.0,3805.0,96242.0,24.0,73440.0,46.26,,24.0,336367.0,-34501.0,-10.0,,
HDFCBANK,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2026-03-31,2026-03-31,2026-03-31,Annual,Annual,screener,https://www.screener.in/company/HDFCBANK/consolidated/,screener_HDFCBANK_Annual_20260331,,screener annual financial table,https://www.screener.in/company/HDFCBANK/consolidated/,screener,,207830.0,,,146848.0,185491.0,0.0,102141.0,22.0,79219.0,49.39,,31.0,348615.0,-44706.0,-13.0,,
HDFCBANK,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2023-03-31,2023-03-31,2023-03-31,Quarterly,Quarterly,screener,https://www.screener.in/company/HDFCBANK/consolidated/,screener_HDFCBANK_Quarterly_20230331,,screener quarterly financial table,https://www.screener.in/company/HDFCBANK/consolidated/,screener,,17770.0,,,9610.0,22606.0,0.0,16783.0,25.0,12634.0,11.29,,,47548.0,7172.0,15.0,,
HDFCBANK,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2023-06-30,2023-06-30,2023-06-30,Quarterly,Quarterly,screener,https://www.screener.in/company/HDFCBANK/consolidated/,screener_HDFCBANK_Quarterly_20230630,,screener quarterly financial table,https://www.screener.in/company/HDFCBANK/consolidated/,screener,,18470.0,,,9853.0,25955.0,0.0,16597.0,25.0,12403.0,11.06,,,51168.0,6744.0,13.0,,
HDFCBANK,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2023-09-30,2023-09-30,2023-09-30,Quarterly,Quarterly,screener,https://www.screener.in/company/HDFCBANK/consolidated/,screener_HDFCBANK_Quarterly_20230930,,screener quarterly financial table,https://www.screener.in/company/HDFCBANK/consolidated/,screener,,45349.0,,,32528.0,41250.0,0.0,20967.0,17.0,17312.0,11.09,,,75039.0,-11560.0,-15.0,,
HDFCBANK,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2023-12-31,2023-12-31,2023-12-31,Quarterly,Quarterly,screener,https://www.screener.in/company/HDFCBANK/consolidated/,screener_HDFCBANK_Quarterly_20231231,,screener quarterly financial table,https://www.screener.in/company/HDFCBANK/consolidated/,screener,,50530.0,,,37007.0,43242.0,0.0,21243.0,17.0,17718.0,11.37,,,78008.0,-15764.0,-20.0,,
HDFCBANK,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2024-03-31,2024-03-31,2024-03-31,Quarterly,Quarterly,screener,https://www.screener.in/company/HDFCBANK/consolidated/,screener_HDFCBANK_Quarterly_20240331,,screener quarterly financial table,https://www.screener.in/company/HDFCBANK/consolidated/,screener,,62938.0,,,44958.0,43692.0,0.0,17761.0,-1.0,18013.0,11.6,,,79434.0,-27196.0,-34.0,,
HDFCBANK,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2024-06-30,2024-06-30,2024-06-30,Quarterly,Quarterly,screener,https://www.screener.in/company/HDFCBANK/consolidated/,screener_HDFCBANK_Quarterly_20240630,,screener quarterly financial table,https://www.screener.in/company/HDFCBANK/consolidated/,screener,,49690.0,,,35450.0,44580.0,0.0,22727.0,24.0,17188.0,10.83,,,81546.0,-12723.0,-16.0,,
HDFCBANK,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2024-09-30,2024-09-30,2024-09-30,Quarterly,Quarterly,screener,https://www.screener.in/company/HDFCBANK/consolidated/,screener_HDFCBANK_Quarterly_20240930,,screener quarterly financial table,https://www.screener.in/company/HDFCBANK/consolidated/,screener,,52074.0,,,38455.0,45414.0,0.0,23968.0,22.0,18627.0,11.68,,,83002.0,-14487.0,-17.0,,
HDFCBANK,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2024-12-31,2024-12-31,2024-12-31,Quarterly,Quarterly,screener,https://www.screener.in/company/HDFCBANK/consolidated/,screener_HDFCBANK_Quarterly_20241231,,screener quarterly financial table,https://www.screener.in/company/HDFCBANK/consolidated/,screener,,41307.0,,,27154.0,46914.0,0.0,23973.0,24.0,18340.0,11.54,,,85040.0,-3181.0,-4.0,,
HDFCBANK,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2025-03-31,2025-03-31,2025-03-31,Quarterly,Quarterly,screener,https://www.screener.in/company/HDFCBANK/consolidated/,screener_HDFCBANK_Quarterly_20250331,,screener quarterly financial table,https://www.screener.in/company/HDFCBANK/consolidated/,screener,,47709.0,,,33489.0,46986.0,0.0,25573.0,25.0,19285.0,12.31,,,86779.0,-7916.0,-9.0,,
HDFCBANK,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2025-06-30,2025-06-30,2025-06-30,Quarterly,Quarterly,screener,https://www.screener.in/company/HDFCBANK/consolidated/,screener_HDFCBANK_Quarterly_20250630,,screener quarterly financial table,https://www.screener.in/company/HDFCBANK/consolidated/,screener,,64497.0,,,45683.0,47709.0,0.0,20850.0,18.0,17090.0,10.6,,,87372.0,-24833.0,-28.0,,
HDFCBANK,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2025-09-30,2025-09-30,2025-09-30,Quarterly,Quarterly,screener,https://www.screener.in/company/HDFCBANK/consolidated/,screener_HDFCBANK_Quarterly_20250930,,screener quarterly financial table,https://www.screener.in/company/HDFCBANK/consolidated/,screener,,45161.0,,,31567.0,46741.0,0.0,26659.0,24.0,20364.0,12.76,,,86994.0,-4908.0,-6.0,,
HDFCBANK,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2025-12-31,2025-12-31,2025-12-31,Quarterly,Quarterly,screener,https://www.screener.in/company/HDFCBANK/consolidated/,screener_HDFCBANK_Quarterly_20251231,,screener quarterly financial table,https://www.screener.in/company/HDFCBANK/consolidated/,screener,,54145.0,,,39860.0,45821.0,0.0,26961.0,23.0,20691.0,12.87,,,87067.0,-12899.0,-15.0,,
HDFCBANK,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2026-03-31,2026-03-31,2026-03-31,Quarterly,Quarterly,screener,https://www.screener.in/company/HDFCBANK/consolidated/,screener_HDFCBANK_Quarterly_20260331,,screener quarterly financial table,https://www.screener.in/company/HDFCBANK/consolidated/,screener,,44028.0,,,29737.0,45220.0,0.0,27672.0,24.0,21074.0,13.22,,,87182.0,-2066.0,-2.0,,
HDFCLIFE,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2015-03-31,2015-03-31,2015-03-31,Annual,Annual,screener,https://www.screener.in/company/HDFCLIFE/consolidated/,screener_HDFCLIFE_Annual_20150331,,screener annual financial table,https://www.screener.in/company/HDFCLIFE/consolidated/,screener,27215.0,26341.0,874.0,3.0,79.0,-14.0,43.0,924.0,15.0,786.0,3.94,,18.0,,,,,
HDFCLIFE,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2016-03-31,2016-03-31,2016-03-31,Annual,Annual,screener,https://www.screener.in/company/HDFCLIFE/consolidated/,screener_HDFCLIFE_Annual_20160331,,screener annual financial table,https://www.screener.in/company/HDFCLIFE/consolidated/,screener,18141.0,17187.0,953.0,5.0,108.0,8.0,45.0,1008.0,19.0,817.0,4.09,,22.0,,,,,
HDFCLIFE,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2017-03-31,2017-03-31,2017-03-31,Annual,Annual,screener,https://www.screener.in/company/HDFCLIFE/consolidated/,screener_HDFCLIFE_Annual_20170331,,screener annual financial table,https://www.screener.in/company/HDFCLIFE/consolidated/,screener,30647.0,29674.0,972.0,3.0,139.0,9.0,41.0,1061.0,16.0,887.0,4.44,,25.0,,,,,
HDFCLIFE,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2018-03-31,2018-03-31,2018-03-31,Annual,Annual,screener,https://www.screener.in/company/HDFCLIFE/consolidated/,screener_HDFCLIFE_Annual_20180331,,screener annual financial table,https://www.screener.in/company/HDFCLIFE/consolidated/,screener,32260.0,31186.0,1074.0,3.0,282.0,11.0,44.0,1300.0,15.0,1107.0,5.5,,25.0,,,,,
HDFCLIFE,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2019-03-31,2019-03-31,2019-03-31,Annual,Annual,screener,https://www.screener.in/company/HDFCLIFE/consolidated/,screener_HDFCLIFE_Annual_20190331,,screener annual financial table,https://www.screener.in/company/HDFCLIFE/consolidated/,screener,38855.0,37640.0,1215.0,3.0,136.0,14.0,45.0,1291.0,1.0,1278.0,6.33,,26.0,,,,,
HDFCLIFE,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2020-03-31,2020-03-31,2020-03-31,Annual,Annual,screener,https://www.screener.in/company/HDFCLIFE/consolidated/,screener_HDFCLIFE_Annual_20200331,,screener annual financial table,https://www.screener.in/company/HDFCLIFE/consolidated/,screener,29380.0,28239.0,1141.0,4.0,369.0,-0.0,47.0,1463.0,11.0,1297.0,6.43,,-0.0,,,,,
HDFCLIFE,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2021-03-31,2021-03-31,2021-03-31,Annual,Annual,screener,https://www.screener.in/company/HDFCLIFE/consolidated/,screener_HDFCLIFE_Annual_20210331,,screener annual financial table,https://www.screener.in/company/HDFCLIFE/consolidated/,screener,71528.0,70294.0,1235.0,2.0,445.0,-0.0,51.0,1629.0,16.0,1361.0,6.73,,30.0,,,,,
